Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
21,6506,6005,9479,15965,7132,9405,54492,304,142,160,460,153,181,1400,2347,2818,789,1897,1530,856,957,893,75,742,458,92,295,97,1,0.03,365,68
22,6514,6003,9501,15876,6930,9349,54173,356,156,142,553,166,194,1567,2406,2782,731,1834,1465,826,962,881,73,725,466,76,333,113,1,0.036,441,68
23,6444,6000,9593,15735,6835,9380,53987,406,155,170,659,186,233,1809,2353,2870,753,1820,1490,800,908,890,87,691,457,81,401,137,1,0.044,547,69.6
24,6295,6040,9300,15489,6924,9168,53216,505,238,198,744,240,275,2200,2392,2865,774,1836,1517,803,958,833,67,698,451,92,495,175,1,0.056,671,82.2
25,6133,5886,9182,15345,6700,9165,52411,553,219,276,864,258,317,2487,2261,2711,766,1873,1567,828,916,804,87,748,467,86,537,193,1,0.062,765,82.2
1,6662,6255,9773,16334,7123,9577,55724,0,0,0,0,0,0,0,2453,2937,791,1939,1598,881,967,859,78,783,509,73,0,0,0,0,0,0
2,6719,6199,9657,16269,7043,9851,55738,0,0,0,0,0,0,0,2447,2892,805,1895,1564,873,957,875,86,747,464,89,0,0,0,0,0,5
3,6736,6065,9677,15976,7354,9607,55415,0,0,0,0,0,0,0,2493,2930,773,1857,1653,792,1030,853,70,743,492,83,0,0,0,0,0,5
4,6629,6159,9917,16239,7134,9780,55858,0,0,0,0,0,0,0,2448,2889,763,1917,1602,851,974,901,80,768,489,88,0,0,0,0,0,5
5,6688,6338,9382,16012,7262,9614,55296,0,0,0,0,0,0,0,2486,3044,752,1925,1583,875,968,951,76,770,457,90,0,0,0,0,0,5
6,6753,6039,9705,16060,7151,9409,55117,0,0,0,0,0,0,0,2480,2833,777,1958,1570,893,926,808,72,776,447,105,0,0,0,0,0,5
7,6661,6208,9513,16239,6896,9781,55298,0,0,0,0,0,0,0,2506,3001,754,1928,1483,885,1015,930,59,753,426,81,0,0,0,0,0,5
8,6560,6039,9659,16146,7184,9741,55329,0,0,0,0,0,0,0,2371,2783,793,1949,1569,881,931,818,85,770,453,97,0,0,0,0,0,5
9,6648,6105,9678,16251,7284,9844,55810,0,0,0,0,0,0,0,2407,2855,773,1918,1608,882,946,857,69,769,514,74,0,0,0,0,0,5
10,6630,6232,9784,16445,7326,9891,56308,0,0,0,0,0,0,0,2465,2953,749,1862,1599,884,989,905,72,751,493,69,0,0,0,0,0,5
11,6676,6237,9701,16426,7313,9877,56230,0,0,0,0,0,0,0,2420,2923,784,1970,1643,908,970,882,88,758,498,94,0,0,0,0,0,5
12,6728,6221,9646,16299,7284,9753,55931,0,0,0,0,0,0,0,2487,2904,756,1954,1566,925,1024,935,83,787,433,85,0,0,0,0,0,5
13,6791,6158,9734,16356,7234,9858,56131,0,0,0,0,0,0,0,2570,2842,777,1922,1585,932,1051,873,71,785,499,105,0,0,0,0,0,5
14,6722,6233,9771,16365,7314,9879,56284,0,0,0,0,0,0,0,2522,2942,744,1992,1572,886,1008,905,78,749,481,94,0,0,0,0,0,5
15,6690,6233,9830,16413,7315,9803,56284,0,0,0,0,0,0,0,2459,2939,876,1917,1567,888,1055,888,87,761,468,87,0,0,0,0,0,5
16,6751,6204,9737,16596,7297,9953,56538,0,0,0,0,0,0,0,2518,2852,773,1985,1641,898,996,856,78,798,485,100,0,0,0,0,0,5
17,6738,6170,9953,16406,7294,9840,56401,0,0,0,0,0,0,0,2498,2904,780,1864,1591,930,993,863,83,730,453,102,0,0,0,0,0,5
18,6690,6357,9896,16396,7230,9638,56207,0,0,0,0,0,0,0,2480,3044,831,1966,1592,862,1016,875,90,794,485,84,0,0,0,0,0,5
19,6689,6303,9676,16184,7182,9818,55852,0,0,0,0,0,0,0,2396,2902,773,1890,1573,870,952,838,90,751,435,84,0,0,0,0,0,5
20,6854,6211,9916,16311,7377,9558,56227,0,0,0,0,0,0,0,2541,2951,783,1904,1692,851,1046,881,91,759,496,73,0,0,0,0,0,5
21,6686,6331,9770,16203,7101,9770,55861,0,0,0,0,0,0,0,2367,3038,763,1810,1520,896,917,946,77,755,445,71,0,0,0,0,0,5
22,6803,6312,9590,16141,7290,9674,55810,0,0,0,0,0,0,0,2601,2934,814,1861,1586,886,1027,894,82,767,481,96,0,0,0,0,0,5
23,6784,6109,9808,16270,7138,9615,55724,0,0,0,0,0,0,0,2527,2935,821,1952,1574,872,977,823,80,775,477,91,0,0,0,0,0,5
24,6662,6199,9670,16180,7078,9788,55577,0,0,0,0,0,0,0,2444,2884,762,1876,1608,897,982,899,71,767,488,97,0,0,0,0,0,5
25,6760,6251,9653,16123,7258,9723,55768,0,0,0,0,0,0,0,2485,2887,726,1906,1577,879,1013,877,73,731,457,88,0,0,0,0,0,5
1,6672,6270,9622,16225,7138,9626,55553,0,1,0,0,0,0,1,2497,2969,790,1985,1543,894,1063,882,87,813,472,72,0,0,0,0,1,0
2,6661,6098,9597,15960,7136,9609,55061,5,0,0,1,1,1,8,2476,2888,750,1823,1492,868,1002,859,92,738,466,76,5,1,1,0,3,4.5
3,6607,6197,9538,15961,7078,9471,54852,1,0,0,0,1,0,2,2391,2905,814,1903,1585,866,966,874,82,759,465,66,1,0,1,0,1,4.5
4,6658,6065,9488,15861,7040,9486,54598,0,0,0,1,0,1,2,2434,2841,755,1904,1556,858,965,860,61,761,479,96,0,0,1,0,1,4.5
5,6617,6050,9510,15776,7055,9563,54571,4,3,3,7,1,1,19,2426,2857,770,1835,1506,847,989,902,80,739,427,81,8,3,1,0.001,5,4.5
6,6566,6069,9486,15928,7111,9592,54752,6,2,4,11,5,4,32,2383,2887,720,1942,1547,911,974,866,82,757,443,103,7,1,1,0,13,13.5
7,6581,6033,9541,15991,7016,9611,54773,8,6,3,18,6,8,49,2467,2851,786,1899,1545,841,995,873,81,752,492,74,13,3,1,0.001,18,13.5
8,6511,6047,9570,15966,7148,9591,54833,13,4,7,22,5,8,59,2408,2851,750,1806,1539,857,968,867,81,770,458,98,9,1,1,0,29,13.5
9,6493,6106,9731,16076,7137,9679,55222,20,11,14,36,11,9,101,2377,2872,734,1881,1519,870,897,870,65,749,472,93,20,7,1,0.002,38,41
10,6573,6217,9506,16157,7207,9639,55299,41,12,9,47,19,21,149,2436,2950,755,1955,1557,863,976,905,75,792,466,78,30,9,1,0.003,56,41.1
11,6601,6001,9645,16179,7199,9701,55326,53,18,23,83,16,22,215,2508,2781,763,1925,1489,878,991,832,67,790,432,72,41,12,1,0.004,89,42
12,6498,6146,9740,16302,7143,9764,55593,64,35,31,118,24,30,302,2435,2920,744,1957,1624,884,982,880,80,804,475,94,54,19,1,0.006,126,42
13,6505,6271,9603,16187,7225,9794,55585,104,38,41,176,41,52,452,2365,2936,783,1814,1592,886,961,894,67,765,487,99,90,36,1,0.011,167,42
14,6642,6083,9804,16250,7242,9776,55797,144,39,60,221,70,63,597,2473,2859,790,1889,1642,853,994,868,83,747,484,69,124,52,1,0.016,206,42
15,6530,6154,9561,15947,7226,9732,55150,158,88,89,290,85,114,824,2402,2885,736,1825,1650,873,978,910,68,693,478,97,178,59,1,0.018,262,42
16,6567,6150,9563,15885,7166,9516,54847,245,94,109,391,112,138,1089,2421,2894,744,1868,1569,883,979,863,86,743,446,80,221,72,1,0.023,355,49.8
17,6559,6105,9494,15932,6982,9480,54552,303,131,124,478,149,174,1359,2379,2833,807,1879,1509,902,953,829,79,756,464,105,284,88,1,0.028,410,49.8
18,6548,5956,9599,15729,6868,9456,54156,328,140,183,600,167,190,1608,2463,2789,778,1899,1572,813,991,773,74,770,537,79,314,105,1,0.033,506,50.2
19,6369,6013,9269,15485,7018,9219,53373,385,164,228,725,199,234,1935,2270,2822,736,1776,1490,852,941,780,79,687,431,72,395,134,1,0.045,575,59.1
20,6369,5780,9401,15478,6720,9370,53118,420,235,232,797,239,286,2209,2383,2804,778,1777,1453,784,923,881,76,689,436,86,428,133,1,0.043,659,65.9
21,6084,5861,9160,15056,6912,9091,52164,525,276,280,926,281,344,2632,2235,2785,738,1741,1528,797,921,873,80,697,483,83,542,192,1,0.061,765,65.9
22,5995,5707,9063,14768,6672,8921,51126,617,278,300,989,337,388,2909,2227,2609,702,1759,1482,834,854,840,67,689,450,82,583,174,1,0.058,868,65.9
23,5948,5667,8429,14339,6388,8583,49354,641,295,343,1090,349,393,3111,2268,2688,701,1665,1344,799,901,815,57,658,399,84,607,193,1,0.066,929,70
24,5679,5268,8375,14016,6150,8415,47903,691,340,372,1204,341,458,3406,2161,2514,678,1674,1326,788,870,783,60,652,409,76,719,272,1,0.095,1041,71.6
25,5394,5068,8153,13425,6007,8064,46111,694,363,394,1281,401,439,3572,1998,2360,672,1649,1336,716,793,702,60,659,369,85,788,247,1,0.093,1113,71.6
1,6667,6231,9699,16327,7153,9887,55964,0,0,2,1,0,0,3,2439,2948,738,1902,1627,903,980,879,75,756,501,92,0,0,0,0,1,0
2,6689,6246,9826,16168,7349,9477,55755,0,5,0,2,1,0,8,2515,2918,749,1902,1582,841,971,861,70,744,479,83,1,1,1,0,6,29.1
3,6657,6305,9695,16244,7039,9566,55506,7,0,0,9,1,3,20,2445,2994,778,1877,1580,878,947,902,86,725,491,95,4,0,1,0,12,29.1
4,6722,6207,9632,16138,7090,9594,55383,1,2,4,11,2,5,25,2534,2942,737,1914,1526,891,1034,873,71,747,431,93,3,2,1,0.001,11,30
5,6625,6217,9469,15950,7010,9639,54910,5,2,3,17,6,3,36,2512,2919,714,1814,1523,853,1012,918,61,696,467,72,6,1,1,0,14,31
6,6641,6127,9674,16145,7168,9576,55331,6,0,10,20,3,4,43,2396,2914,753,1989,1562,817,987,912,79,760,470,87,8,2,1,0.001,18,33
7,6685,6183,9572,16098,7098,9649,55285,13,3,6,23,6,16,67,2542,2995,747,1897,1595,848,1065,904,76,741,480,82,16,5,1,0.001,25,55
8,6555,6035,9684,16116,7193,9614,55197,18,8,17,36,14,11,104,2439,2808,774,2006,1614,854,969,824,80,767,456,84,25,6,1,0.002,39,55
9,6561,6170,9652,16100,7160,9671,55314,37,16,12,45,16,22,148,2415,2920,765,1872,1534,890,947,855,88,788,416,91,28,10,1,0.003,65,55
10,6571,6228,9695,16195,7160,9727,55576,65,13,19,74,27,22,220,2430,2910,828,1919,1605,867,975,894,97,793,460,89,54,20,1,0.006,97,55
11,6624,6138,9694,16131,7197,9719,55503,83,28,42,134,25,31,343,2490,2890,716,1879,1567,866,978,874,86,790,483,82,75,23,1,0.007,136,55
12,6560,6202,9546,16220,7233,9673,55434,96,36,41,159,59,51,442,2459,2915,733,1906,1514,891,980,858,75,767,445,98,73,31,1,0.01,174,55.1
13,6609,6074,9677,16292,7149,9920,55721,154,47,53,248,49,86,637,2404,2897,738,1811,1608,850,946,841,84,779,493,90,121,42,1,0.013,240,55.1
14,6537,6189,9675,16291,7324,9703,55719,197,92,98,341,90,87,905,2424,2788,750,1883,1622,830,985,855,69,758,512,68,174,60,1,0.018,348,58.3
15,6659,6100,9620,16201,7193,9626,55399,317,101,140,432,132,139,1261,2454,2824,763,1947,1548,895,991,833,67,763,461,94,281,96,1,0.03,460,68.6
16,6578,6069,9620,16098,7092,9764,55221,447,147,143,615,172,231,1755,2407,2906,834,1867,1586,918,949,838,77,726,486,91,375,126,1,0.04,616,77.6
17,6403,5986,9571,15949,7155,9720,54784,545,184,215,809,208,259,2220,2413,2826,787,1957,1532,868,962,827,91,784,454,89,498,176,1,0.055,756,77.6
18,6235,5988,9190,15499,7147,9409,53468,603,291,299,1014,313,338,2858,2275,2878,748,1889,1640,856,945,867,72,737,505,94,612,217,1,0.067,928,77.6
19,6091,5706,9210,15010,6836,9061,51914,746,372,361,1276,369,443,3567,2335,2689,810,1723,1504,826,976,783,84,661,439,74,749,268,1,0.089,1134,86.8
20,5837,5693,8965,14663,6633,8661,50452,883,370,450,1563,481,533,4280,2111,2691,752,1792,1439,817,828,835,77,699,425,76,896,287,1,0.098,1272,86.8
21,5721,5475,8453,14136,6140,8473,48398,935,473,517,1833,537,623,4918,2175,2517,680,1659,1323,724,876,768,52,669,382,81,1016,337,1,0.119,1450,86.8
22,5541,5125,7985,13232,6139,8029,46051,1049,580,648,2040,602,749,5668,2055,2427,652,1511,1318,722,814,715,62,602,393,66,1174,358,1,0.135,1593,86.8
23,5162,4848,7689,12589,5688,7458,43434,1159,695,651,2197,698,756,6156,1859,2295,628,1429,1314,701,718,633,64,529,374,58,1263,413,1,0.174,1756,86.8
24,4786,4674,7029,11660,5210,7043,40402,1318,661,735,2229,691,853,6487,1778,2257,562,1362,1123,643,673,703,65,591,333,64,1390,471,1,0.194,1894,86.8
25,4440,4172,6439,10685,4862,6391,36989,1193,682,678,2262,742,859,6416,1676,1998,501,1263,1038,593,682,619,49,505,315,51,1353,467,1,0.21,1921,96
1,6660,6296,9662,16375,7121,9723,55837,0,1,0,0,0,0,1,2399,3066,783,2017,1651,899,972,903,87,799,492,116,1,0,0,0,0,0
2,6688,6160,9661,15904,7192,9571,55176,0,0,0,0,0,0,0,2482,2872,769,1868,1562,881,1014,850,89,686,489,87,0,0,0,0,0,3.2
3,6719,6296,9624,16083,7064,9538,55324,0,0,0,0,0,0,0,2493,2934,741,1884,1514,871,990,879,64,785,446,80,0,0,0,0,0,3.2
4,6745,6179,9674,16114,7103,9708,55523,0,0,0,0,0,0,0,2496,2903,743,1912,1532,935,995,877,73,821,486,95,0,0,0,0,0,3.2
5,6743,6184,9610,15902,7157,9530,55126,0,0,0,0,0,0,0,2402,2910,770,1920,1567,836,906,867,72,755,487,76,0,0,0,0,0,3.2
6,6763,6150,9410,15932,7125,9614,54994,0,0,0,0,0,0,0,2467,2946,726,1955,1622,826,1004,860,72,775,488,85,0,0,0,0,0,3.2
7,6672,6034,9646,15851,7161,9422,54786,0,0,0,0,0,0,0,2479,2784,792,1978,1586,852,974,817,76,812,482,81,0,0,0,0,0,3.2
8,6630,6197,9419,15895,6983,9479,54603,0,0,0,0,0,0,0,2440,2887,769,1836,1490,856,927,820,68,758,463,63,0,0,0,0,0,3.2
9,6695,6004,9538,15931,7098,9364,54630,0,0,0,0,0,0,0,2506,2800,759,1925,1603,848,967,838,64,816,424,82,0,0,0,0,0,3.2
10,6611,6105,9545,15887,6918,9374,54440,0,0,0,0,0,0,0,2426,2856,754,1857,1532,834,976,839,69,739,466,75,0,0,0,0,0,3.2
11,6607,6043,9545,15796,6916,9438,54345,0,0,0,0,0,0,0,2462,2851,759,1889,1538,894,987,868,84,764,469,80,0,0,0,0,0,3.2
12,6532,6078,9417,15567,6950,9361,53905,0,0,0,0,0,0,0,2357,2816,770,1855,1526,813,943,800,72,766,459,82,0,0,0,0,0,3.2
13,6672,6020,9381,15720,6984,9434,54211,0,0,0,0,0,0,0,2528,2829,732,1857,1492,835,1036,831,88,759,428,79,0,0,0,0,0,3.2
14,6515,6000,9384,15937,7016,9444,54296,0,0,0,0,0,0,0,2486,2901,789,1874,1518,848,1020,868,61,770,477,73,0,0,0,0,0,3.2
15,6345,5954,9607,15838,6991,9575,54310,0,0,0,0,0,0,0,2365,2772,768,1841,1500,905,911,822,79,744,427,92,0,0,0,0,0,3.2
16,6387,6151,9489,15902,7020,9378,54327,0,0,0,0,0,0,0,2330,2844,791,1871,1553,861,939,828,79,777,470,82,0,0,0,0,0,3.2
17,6566,6028,9395,15874,6974,9527,54364,0,0,0,0,0,0,0,2404,2863,709,1948,1510,850,959,841,73,781,472,80,0,0,0,0,0,3.2
18,6548,6043,9549,15803,7125,9555,54623,0,0,0,0,0,0,0,2420,2738,732,1943,1560,893,971,838,72,793,440,94,0,0,0,0,0,3.2
19,6677,6175,9459,15821,7037,9502,54671,0,0,0,0,0,0,0,2435,2975,723,1857,1577,855,947,921,65,755,471,79,0,0,0,0,0,3.2
20,6559,6095,9460,15831,6997,9698,54640,0,0,0,0,0,0,0,2420,2886,779,1830,1584,814,983,876,87,719,481,85,0,0,0,0,0,3.2
21,6529,6020,9506,15863,7265,9453,54636,0,0,0,0,0,0,0,2424,2798,712,1914,1587,815,1003,847,58,758,490,106,0,0,0,0,0,3.2
22,6510,6075,9400,15898,7055,9560,54498,0,0,0,0,0,0,0,2444,2857,734,1917,1616,913,945,859,91,761,492,78,0,0,0,0,0,3.2
23,6504,5993,9504,15825,7121,9434,54381,0,0,0,0,0,0,0,2376,2842,743,1775,1599,874,979,872,73,699,497,91,0,0,0,0,0,3.2
24,6465,6058,9547,15911,7003,9329,54313,0,0,0,0,0,0,0,2403,2851,728,1813,1455,864,960,849,68,702,436,90,0,0,0,0,0,3.2
25,6500,6149,9400,16037,6944,9558,54588,0,0,0,0,0,0,0,2462,2995,734,1880,1487,877,972,875,71,775,442,77,0,0,0,0,0,3.2
1,6644,6257,9624,16245,7091,9817,55678,0,0,1,1,0,2,4,2436,2969,747,1870,1595,873,963,890,65,770,463,82,1,1,1,0,3,0
2,6660,6179,9476,16024,7373,9602,55314,0,1,0,0,1,0,2,2464,2940,742,1890,1623,864,982,877,76,761,491,93,1,0,1,0,1,17
3,6662,6012,9576,16008,7095,9745,55098,0,0,0,2,0,0,2,2507,2855,787,1926,1574,882,996,891,76,819,484,94,0,0,1,0,1,18
4,6518,6115,9568,15920,7254,9562,54937,0,1,0,4,2,2,9,2433,2896,794,1902,1528,843,1002,830,68,760,435,82,3,0,1,0,4,18
5,6513,6053,9566,16230,7192,9623,55177,1,0,1,9,0,1,12,2354,2846,781,1952,1569,864,906,865,62,782,479,92,1,0,1,0,7,19.1
6,6587,6141,9770,16234,7218,9853,55803,4,4,9,13,1,6,37,2451,2871,790,1925,1618,880,1027,871,82,785,465,103,9,2,1,0.001,12,19.1
7,6639,6175,9738,16325,7333,9719,55929,14,4,0,20,5,9,52,2472,2917,723,1946,1640,909,951,863,70,780,480,94,11,4,1,0.001,25,32.8
8,6598,6254,9798,16326,7231,9665,55872,11,3,4,28,10,11,67,2454,2977,827,1907,1504,815,1004,843,80,759,437,83,8,2,1,0.001,32,32.8
9,6609,6257,9929,16418,7262,9816,56291,13,13,20,48,6,17,117,2500,2899,736,1950,1572,927,982,861,65,779,482,97,22,7,1,0.002,48,32.8
10,6730,6333,9823,16364,7195,9815,56260,36,19,17,61,27,28,188,2449,2959,754,1919,1502,902,969,900,69,725,470,100,42,13,1,0.004,73,32.8
11,6730,6293,9858,16446,7194,9831,56352,60,24,26,92,22,25,249,2446,2936,789,2039,1570,900,998,901,77,795,474,98,61,25,1,0.007,102,36.1
12,6841,6233,9621,16229,7239,9734,55897,88,32,29,110,40,43,342,2642,2962,773,1894,1507,892,1037,918,93,793,456,93,87,33,1,0.01,120,36.1
13,6606,6065,9949,16250,7214,9592,55676,109,36,56,182,42,63,488,2560,2836,759,1902,1567,835,1038,820,99,770,468,79,94,29,1,0.009,171,36.1
14,6440,6394,9773,16179,7092,9584,55462,150,57,95,256,70,76,704,2396,2972,777,1846,1577,856,962,942,83,677,456,82,131,45,1,0.014,237,36.1
15,6564,6228,9722,16072,7123,9522,55231,185,89,106,338,110,134,962,2445,2943,804,1894,1615,837,989,877,83,774,475,97,187,58,1,0.018,270,37.4
16,6557,6163,9457,15912,7063,9442,54594,228,103,128,447,128,138,1172,2427,2885,755,1834,1628,807,1001,855,82,756,460,80,239,82,1,0.025,357,37.4
17,6550,6002,9507,15749,7040,9451,54299,293,118,147,506,156,157,1377,2456,2715,793,1859,1615,840,991,794,91,752,493,79,289,88,1,0.028,423,70.5
18,6483,5949,9339,15642,6912,9279,53604,356,155,184,632,171,255,1753,2415,2750,718,1922,1508,786,995,801,69,804,426,82,358,136,1,0.043,496,70.6
19,6350,5895,9191,15136,6833,9142,52547,426,191,221,684,212,251,1985,2334,2811,791,1762,1512,837,935,887,87,682,445,93,399,146,1,0.047,580,71.6
20,6232,5669,9076,15092,6620,9004,51693,401,222,231,726,224,281,2085,2250,2660,744,1815,1460,808,855,804,65,733,437,86,416,145,1,0.049,614,71.6
21,6097,5690,8833,14710,6542,8703,50575,443,225,208,730,276,289,2171,2228,2653,651,1776,1459,778,871,789,64,680,451,77,464,169,1,0.058,725,73.7
22,6026,5661,8587,14361,6362,8536,49533,488,230,260,856,272,293,2399,2235,2579,665,1662,1393,764,890,753,74,645,412,85,529,174,1,0.061,786,76.7
23,5942,5355,8366,13958,6167,8439,48227,522,246,273,887,261,319,2508,2209,2511,664,1636,1372,810,855,773,71,652,426,98,548,190,1,0.066,810,78.6
24,5717,5241,8089,13538,6055,8105,46745,583,279,281,893,310,331,2677,2038,2529,651,1603,1341,728,820,769,50,625,415,64,564,203,1,0.074,892,80.8
25,5495,5037,7909,13218,5825,7795,45279,615,269,318,1115,324,388,3029,1968,2358,620,1633,1331,717,817,724,60,659,388,74,605,224,1,0.082,1019,81
1,6682,6207,9766,16286,7199,9789,55929,0,0,1,0,0,1,2,2472,2823,840,1904,1575,903,981,874,78,807,436,81,1,0,0,0,1,0
2,6781,6200,9769,16161,7286,9674,55871,1,0,0,2,1,0,4,2465,2846,783,1874,1617,850,1024,812,80,757,447,95,0,0,0,0,3,1.4
3,6868,6298,9748,16268,7243,9737,56162,2,0,3,2,3,0,10,2549,3012,777,1946,1571,877,993,897,76,768,465,87,2,0,0,0,4,3.6
4,6745,6216,9785,16427,7279,9912,56364,3,2,0,17,3,1,26,2513,2910,784,1919,1611,890,1003,865,79,765,510,94,9,3,1,0.001,13,18
5,6734,6319,9951,16448,7294,9799,56545,6,3,5,17,0,2,33,2491,2934,750,1971,1667,947,918,864,68,788,517,111,7,2,1,0.001,17,18
6,6820,6464,9693,16414,7180,9811,56382,14,1,5,14,8,4,46,2548,2976,765,1998,1616,861,1026,861,78,805,463,94,8,2,1,0.001,16,26.6
7,6913,6252,9681,16220,7268,9596,55930,15,7,6,22,2,6,58,2617,2903,777,1906,1612,851,1038,854,72,793,499,85,11,0,1,0,24,26.6
8,6832,6195,9747,16155,7211,9822,55962,23,6,7,17,8,7,68,2489,2842,799,1864,1642,885,989,856,73,738,485,77,13,5,1,0.002,31,26.6
9,6887,6244,9604,16256,7290,9759,56040,24,4,6,17,3,3,57,2505,2938,746,1904,1574,880,999,841,81,772,457,102,13,3,1,0.001,27,26.6
10,6859,6174,9777,16434,7275,9846,56365,35,5,6,23,9,9,87,2634,2976,793,1969,1611,879,1068,885,73,805,479,82,18,8,1,0.002,30,26.6
11,6592,6239,9822,16423,7343,9860,56279,43,2,9,34,6,15,109,2423,2935,742,1943,1654,914,974,909,70,783,502,72,21,15,1,0.005,48,26.6
12,6630,6204,9631,16491,7268,9921,56145,43,14,5,47,13,17,139,2381,2889,750,1920,1620,809,963,875,77,788,512,87,33,13,1,0.004,61,26.6
13,6808,6159,9873,16591,7403,10006,56840,64,15,18,55,23,29,204,2564,2915,801,1888,1634,866,983,844,77,759,478,92,46,17,1,0.005,77,26.6
14,6658,6230,10026,16752,7462,9934,57062,71,17,23,75,33,30,249,2471,2879,832,1970,1653,916,991,894,100,814,524,78,57,28,1,0.008,94,34.5
15,6677,6402,10210,16968,7341,10051,57649,66,26,40,123,34,32,321,2425,3047,806,2048,1616,889,979,932,90,822,502,82,78,19,1,0.006,98,34.5
16,6765,6570,9887,16915,7450,10098,57685,95,48,42,173,43,60,461,2469,3096,813,2040,1665,926,983,957,72,841,512,96,95,35,1,0.01,148,37.9
17,6919,6316,10120,16659,7540,10153,57707,154,60,64,220,74,62,634,2532,2995,819,1924,1655,925,978,886,88,783,470,92,133,54,1,0.016,198,38.6
18,6828,6439,9998,16793,7484,10043,57585,208,69,83,302,73,111,846,2578,3005,779,1996,1664,866,1044,941,87,775,505,91,193,64,1,0.019,266,38.6
19,6853,6419,9949,16692,7445,10093,57451,278,103,110,364,129,133,1117,2499,3116,795,1997,1601,895,983,958,73,806,514,83,245,90,1,0.026,327,40.8
20,6742,6272,9936,16633,7444,9842,56869,300,110,126,504,147,160,1347,2446,2987,768,2010,1707,876,977,876,75,802,483,81,282,91,1,0.028,399,55.7
21,6665,6312,9912,16426,7250,9842,56407,340,137,180,610,163,206,1636,2477,3041,811,1978,1597,883,978,850,80,789,451,79,314,88,1,0.027,516,70
22,6572,6240,9605,16019,7124,9546,55106,443,171,198,721,198,227,1958,2402,2923,739,1908,1537,854,964,920,73,771,476,74,415,165,1,0.05,604,70
23,6612,6067,9139,15807,7045,9614,54284,485,240,249,831,251,295,2351,2505,2873,713,1838,1520,880,982,907,88,750,444,85,490,177,1,0.054,715,70
24,6382,5791,9436,15524,7026,9290,53449,640,231,292,963,267,336,2729,2416,2762,706,1791,1506,838,938,813,92,710,449,97,590,216,1,0.07,810,70
25,6064,5930,9236,15357,6767,9199,52553,633,307,336,1120,341,429,3166,2279,2782,721,1778,1541,840,925,849,83,716,458,91,657,217,1,0.07,931,70
1,6702,6236,9733,16274,7149,9854,55948,0,0,1,0,0,0,1,2483,2889,764,1931,1503,895,944,874,77,751,455,94,0,0,0,0,1,0
2,6744,6217,9882,16213,7338,9783,56177,0,0,0,0,0,0,0,2481,2959,817,1906,1663,882,975,919,80,809,524,95,0,0,0,0,0,3
3,6716,6234,9859,16074,7220,9670,55773,0,0,0,0,0,0,0,2554,2925,791,1882,1591,838,991,884,92,727,502,87,0,0,0,0,0,3
4,6662,6252,9769,16135,7231,9472,55521,0,0,0,0,0,0,0,2420,2893,765,1952,1592,833,942,847,70,804,467,84,0,0,0,0,0,3
5,6788,6192,9537,16102,6990,9589,55198,0,0,0,0,0,0,0,2487,2880,753,1895,1555,864,1020,844,69,742,423,86,0,0,0,0,0,3
6,6771,6037,9593,16032,7149,9716,55298,0,0,0,0,0,0,0,2427,2885,770,1943,1615,887,979,838,63,781,489,101,0,0,0,0,0,3
7,6664,6211,9568,15998,7239,9636,55316,0,0,0,0,0,0,0,2568,2938,704,1907,1580,865,983,876,68,752,477,93,0,0,0,0,0,3
8,6606,6194,9704,16181,7143,9603,55431,0,0,0,0,0,0,0,2363,2834,776,1924,1639,915,957,898,79,780,464,97,0,0,0,0,0,3
9,6738,6271,9638,16134,7114,9674,55569,0,0,0,0,0,0,0,2437,2936,831,1834,1547,854,986,891,79,761,465,75,0,0,0,0,0,3
10,6836,6154,9661,16217,7296,9724,55888,0,0,0,0,0,0,0,2464,2952,770,1894,1605,923,1023,903,89,757,505,110,0,0,0,0,0,3
11,6738,6197,9640,16301,7252,9603,55731,0,0,0,0,0,0,0,2522,3000,776,1941,1566,826,1009,897,78,755,489,90,0,0,0,0,0,3
12,6648,6201,9692,16184,7144,9774,55643,0,0,0,0,0,0,0,2435,2875,797,1950,1563,882,985,860,76,791,460,88,0,0,0,0,0,3
13,6733,6196,9640,15950,7238,9530,55287,0,0,0,0,0,0,0,2465,2870,775,1896,1579,819,1019,931,77,786,465,69,0,0,0,0,0,3
14,6737,6194,9687,16007,7072,9625,55322,0,0,0,0,0,0,0,2444,2949,781,1877,1549,844,1002,862,87,746,473,70,0,0,0,0,0,3
15,6715,6191,9781,16017,7174,9623,55501,0,0,0,0,0,0,0,2513,2896,819,1872,1593,846,975,842,76,754,461,88,0,0,0,0,0,3
16,6718,6211,9613,16029,7162,9705,55438,0,0,0,0,0,0,0,2480,2977,786,1888,1621,837,1012,901,73,768,496,82,0,0,0,0,0,3
