Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
5,6746,6169,9886,16298,7289,9784,56172,0,0,0,0,0,0,0,2515,2821,773,1941,1630,848,974,856,77,747,492,64,0,0,0,0,0,2
6,6719,6404,9972,16286,7267,9712,56360,0,0,0,0,0,0,0,2485,3003,771,1891,1632,886,992,893,97,770,507,77,0,0,0,0,0,2
7,6800,6362,9630,16218,7252,9717,55979,0,0,0,0,0,0,0,2484,2906,733,1928,1595,851,1018,860,67,781,486,74,0,0,0,0,0,2
8,6902,6175,9766,16262,7290,9582,55977,0,0,0,0,0,0,0,2557,2935,793,1885,1600,876,1074,869,73,739,492,89,0,0,0,0,0,2
9,6777,6268,9890,16363,7105,9877,56280,0,0,0,0,0,0,0,2480,2897,797,2001,1582,941,962,894,82,817,473,87,0,0,0,0,0,2
10,6796,6358,9612,16212,7347,9832,56157,0,0,0,0,0,0,0,2530,3011,761,1942,1631,897,1041,877,76,782,501,76,0,0,0,0,0,2
1,6641,6257,9692,16283,7175,9818,55866,0,1,0,0,0,0,1,2465,2927,780,1931,1580,888,994,886,64,820,493,80,0,0,0,0,1,0
2,6735,6050,9914,16235,7353,9694,55981,5,0,0,1,0,0,6,2568,2794,828,1951,1624,835,1029,850,74,738,492,85,3,0,0,0,1,2
3,6635,6310,9562,16161,7230,9683,55581,4,0,0,1,0,0,5,2471,2972,795,1844,1592,874,1004,893,93,721,503,88,2,1,1,0,2,2.2
4,6698,6093,9809,16181,7225,9603,55609,3,0,0,1,0,0,4,2503,2897,765,1845,1609,879,1007,874,84,746,472,96,2,1,1,0,1,2.2
5,6574,6163,9741,16205,7142,9641,55466,0,0,0,0,0,0,0,2426,2914,772,1867,1559,874,1011,856,80,773,464,82,0,0,1,0,0,2.2
6,6613,6223,9772,16273,7206,9652,55739,0,0,0,0,0,0,0,2517,2950,770,1891,1560,905,1020,859,77,732,467,70,0,0,1,0,0,2.2
7,6585,6246,9656,16347,7152,9695,55681,0,0,0,0,0,0,0,2401,2978,783,1970,1578,878,952,846,80,820,502,81,0,0,1,0,0,2.2
8,6649,6151,9803,16246,7141,9779,55769,0,0,0,0,0,0,0,2469,2906,783,1888,1555,880,949,876,90,770,455,79,0,0,1,0,0,2.2
9,6648,6331,9736,16190,7271,9679,55855,0,0,0,0,0,0,0,2438,2980,761,1893,1600,863,977,878,75,767,485,84,0,0,1,0,0,2.2
10,6775,6242,9669,16280,7217,9815,55998,0,0,0,0,0,0,0,2502,2962,834,1938,1589,853,1038,886,103,784,485,88,0,0,1,0,0,2.2
1,6602,6360,9741,16245,7103,9638,55689,0,0,1,0,0,0,1,2541,3050,758,1961,1569,892,956,951,73,749,495,91,0,0,0,0,1,0
2,6609,6206,9579,15979,7090,9836,55299,0,0,0,0,0,0,0,2470,3033,703,1850,1581,840,982,917,63,693,471,82,0,0,0,0,0,1.4
3,6542,6095,9627,15953,7390,9520,55127,0,0,0,0,0,0,0,2401,2926,764,1809,1607,826,902,879,73,747,496,78,0,0,0,0,0,1.4
4,6538,6186,9736,16200,7099,9629,55388,0,0,0,0,0,0,0,2386,2900,806,2005,1562,847,910,847,71,825,472,74,0,0,0,0,0,1.4
5,6596,6137,9497,16094,7176,9795,55295,0,0,0,0,0,0,0,2451,2899,802,1971,1563,915,975,867,81,782,457,91,0,0,0,0,0,1.4
6,6589,6025,9652,16105,7221,9742,55334,0,0,0,0,0,0,0,2414,2861,776,1872,1603,924,953,872,70,726,491,99,0,0,0,0,0,1.4
7,6543,6159,9783,16126,7204,9737,55552,0,0,0,0,0,0,0,2325,2930,790,1936,1597,898,933,847,81,753,472,82,0,0,0,0,0,1.4
8,6665,6237,9532,16130,7179,9726,55469,0,0,0,0,0,0,0,2494,2921,718,1895,1543,884,992,879,79,767,459,87,0,0,0,0,0,1.4
9,6716,6103,9612,16199,7226,9618,55474,0,0,0,0,0,0,0,2474,2808,709,1922,1622,868,988,797,81,736,512,100,0,0,0,0,0,1.4
10,6749,6212,9834,16187,7228,9743,55953,0,0,0,0,0,0,0,2534,2914,775,1845,1602,889,1032,841,82,699,493,88,0,0,0,0,0,1.4
1,6651,6212,9637,16256,7153,9737,55646,0,1,0,0,0,0,1,2550,2946,777,1889,1617,861,1036,889,69,758,499,96,0,0,0,0,1,0
2,6569,6120,9677,16059,7192,9678,55295,2,0,0,1,0,1,4,2398,2877,781,1870,1627,926,946,895,71,752,475,104,1,0,0,0,3,8.1
3,6646,6136,9617,16127,7125,9741,55392,1,0,0,1,2,0,4,2460,2818,755,1926,1624,847,981,841,86,770,513,84,2,1,1,0,2,8.1
4,6670,6117,9605,16104,7208,9682,55386,1,0,0,1,0,1,3,2412,2822,753,2006,1597,821,984,800,83,828,449,77,1,1,1,0,2,8.1
5,6702,6124,9533,15923,7244,9595,55121,0,0,1,4,1,0,6,2516,2861,771,1915,1591,867,972,860,82,752,491,94,0,0,1,0,4,8.1
6,6655,6045,9508,16049,7110,9769,55136,1,0,1,2,0,1,5,2434,2779,746,1955,1492,853,972,840,72,818,446,75,0,0,1,0,3,8.1
7,6632,6074,9669,16064,7300,9535,55274,3,1,1,3,1,1,10,2425,2879,742,1897,1623,910,971,817,82,754,475,92,2,2,1,0.001,7,8.1
8,6586,6175,9651,16259,7082,9584,55337,2,1,6,9,2,3,23,2409,2937,784,1923,1568,836,948,883,82,777,483,79,3,0,1,0,8,11.2
9,6605,6199,9620,16165,7093,9603,55285,3,8,1,16,5,9,42,2415,2991,796,1825,1609,840,969,914,65,751,479,71,11,4,1,0.001,13,34.7
10,6548,6117,9904,16106,7173,9527,55375,13,4,4,15,7,14,57,2401,2921,829,1960,1569,846,914,882,70,772,486,96,10,2,1,0.001,27,35.4
1,6685,6322,9803,16261,7104,9744,55919,0,1,0,0,0,0,1,2559,3008,823,1896,1527,884,1031,878,65,736,457,84,1,0,0,0,0,0
2,6634,6305,9664,16257,7268,9728,55856,0,0,0,0,0,0,0,2450,2936,790,1957,1579,894,966,874,84,775,473,100,0,0,0,0,0,1
3,6716,6197,9793,16304,7160,9713,55883,0,0,0,0,0,0,0,2506,2843,786,1963,1553,907,1024,848,82,826,459,97,0,0,0,0,0,1
4,6719,6243,9793,16290,7151,9727,55923,0,0,0,0,0,0,0,2496,2930,747,1921,1587,854,992,923,83,765,431,79,0,0,0,0,0,1
5,6693,6315,9724,16264,7250,9775,56021,0,0,0,0,0,0,0,2491,3018,798,1898,1599,845,983,921,86,763,453,89,0,0,0,0,0,1
6,6624,6087,9839,16348,7270,9779,55947,0,0,0,0,0,0,0,2489,2780,776,1967,1593,899,1025,874,87,784,475,85,0,0,0,0,0,1
7,6655,6307,9800,16372,7233,9811,56178,0,0,0,0,0,0,0,2502,3039,754,1925,1588,862,960,958,78,756,503,88,0,0,0,0,0,1
8,6651,6381,9868,16361,7275,9813,56349,0,0,0,0,0,0,0,2451,2984,756,2003,1590,887,989,902,84,821,456,100,0,0,0,0,0,1
9,6794,6237,9808,16363,7241,9670,56113,0,0,0,0,0,0,0,2498,2942,785,1974,1566,837,943,881,82,759,440,90,0,0,0,0,0,1
10,6785,6251,9616,16195,7219,9798,55864,0,0,0,0,0,0,0,2497,2910,715,1915,1571,892,1005,902,68,822,472,88,0,0,0,0,0,1
1,6656,6310,9752,16339,7157,9850,56064,0,1,0,0,0,0,1,2482,2952,729,1903,1558,855,1025,861,77,729,443,86,1,1,1,0,0,0
2,6707,6191,9703,16248,7320,9667,55836,0,0,0,0,0,0,0,2465,2977,770,1862,1649,881,971,885,82,742,506,71,0,0,1,0,0,2.2
3,6680,6207,9757,16221,7181,9666,55712,0,0,0,0,0,0,0,2524,2908,743,1885,1606,850,1047,878,80,696,470,109,0,0,1,0,0,2.2
4,6619,6319,9664,16233,7183,9652,55670,0,0,0,0,0,0,0,2408,2907,816,1971,1563,864,990,891,79,800,464,84,0,0,1,0,0,2.2
5,6790,6186,9758,16152,7172,9634,55692,0,0,0,0,0,0,0,2482,2970,736,1826,1552,824,953,916,81,744,443,87,0,0,1,0,0,2.2
6,6688,6242,9732,16168,7158,9644,55632,0,0,0,0,0,0,0,2481,2968,771,1895,1584,899,1002,894,89,740,513,85,0,0,1,0,0,2.2
7,6672,6234,9733,16302,7102,9683,55726,0,0,0,0,0,0,0,2451,2981,753,1986,1545,883,980,926,76,785,440,88,0,0,1,0,0,2.2
8,6671,6254,9680,16150,7152,9666,55573,0,0,0,0,0,0,0,2436,2916,746,1935,1541,871,965,888,74,772,499,101,0,0,1,0,0,2.2
9,6737,6196,9816,16191,7239,9580,55759,0,0,0,0,0,0,0,2456,2866,837,1932,1575,831,959,861,82,778,483,90,0,0,1,0,0,2.2
10,6778,6288,9682,16235,7143,9709,55835,0,0,0,0,0,0,0,2479,2963,756,1945,1615,912,974,866,75,719,487,100,0,0,1,0,0,2.2
1,6679,6223,9592,16159,7147,9714,55514,0,0,1,0,0,0,1,2438,2862,741,1925,1602,856,1014,836,79,800,488,78,1,0,0,0,0,0
2,6743,6131,9675,15988,7171,9619,55327,0,0,0,0,0,0,0,2516,2936,761,1906,1561,842,1057,886,76,719,453,86,0,0,0,0,0,1
3,6574,6178,9365,15816,7112,9441,54486,0,0,0,0,0,0,0,2467,2906,709,1836,1526,848,1030,886,62,714,421,79,0,0,0,0,0,1
4,6585,6105,9493,15923,7037,9533,54676,0,0,0,0,0,0,0,2458,2786,783,1894,1475,875,963,855,80,758,457,74,0,0,0,0,0,1
5,6642,6059,9487,15887,7046,9498,54619,0,0,0,0,0,0,0,2456,2834,806,1987,1574,830,1012,876,89,804,455,81,0,0,0,0,0,1
6,6598,6054,9449,15774,7050,9438,54363,0,0,0,0,0,0,0,2425,2889,757,1888,1574,853,1014,877,72,753,466,66,0,0,0,0,0,1
7,6540,6063,9612,15777,7006,9412,54410,0,0,0,0,0,0,0,2451,2819,740,1897,1522,823,993,897,77,741,432,73,0,0,0,0,0,1
8,6502,6127,9505,15779,6970,9394,54277,0,0,0,0,0,0,0,2365,2877,792,1881,1598,810,872,883,91,734,454,76,0,0,0,0,0,1
9,6601,6066,9475,15794,6987,9444,54367,0,0,0,0,0,0,0,2451,2888,790,1869,1509,831,995,864,89,759,435,84,0,0,0,0,0,1
10,6532,6018,9564,15873,7022,9490,54499,0,0,0,0,0,0,0,2395,2831,800,1864,1541,896,961,813,76,765,450,83,0,0,0,0,0,1
1,6633,6266,9635,16332,7153,9885,55904,0,0,1,0,0,0,1,2486,2970,756,1870,1548,872,1030,928,77,729,453,77,0,0,0,0,0,0
2,6674,6173,9756,16219,7323,9696,55841,0,0,0,0,1,0,1,2465,2829,807,1837,1623,901,966,829,94,741,496,98,0,0,0,0,0,0
3,6772,6224,9819,16186,7193,9785,55979,1,1,0,3,0,0,5,2469,2953,759,1886,1595,920,1008,874,74,753,492,88,2,0,0,0,2,0
4,6811,6267,9641,16536,7200,9751,56206,2,0,0,3,1,0,6,2469,2944,759,1915,1580,838,992,936,84,756,505,72,2,1,1,0,2,2.8
5,6795,6235,9769,16615,7263,10042,56719,2,2,1,3,2,3,13,2535,2971,749,1989,1605,885,1022,936,69,802,477,91,2,1,1,0,6,5
6,6692,6332,9941,16537,7433,10087,57022,9,3,1,9,1,2,25,2483,2975,765,2031,1602,913,992,899,81,863,479,96,8,2,1,0.001,14,10.6
7,6784,6398,10006,16566,7474,9985,57213,15,3,2,15,6,8,49,2542,3013,838,1943,1609,828,1044,884,82,751,495,96,10,4,1,0.001,23,10.6
8,6819,6262,10079,16744,7476,10070,57450,25,6,8,27,9,13,88,2519,2923,800,1966,1598,867,983,906,78,755,507,83,24,8,1,0.002,34,16.5
9,6767,6429,10018,16901,7456,10052,57623,45,8,10,51,10,8,132,2497,3029,813,1977,1606,906,976,915,75,784,432,90,33,8,1,0.002,59,16.5
10,6864,6390,10227,16904,7482,10130,57997,54,15,15,63,17,29,193,2551,3005,778,1981,1590,932,1032,906,78,811,488,90,46,16,1,0.005,70,19.3
1,6697,6300,9807,16355,7113,9843,56115,0,0,1,0,0,1,2,2451,2979,789,1875,1570,904,1015,924,76,767,480,88,1,0,0,0,1,0
2,6781,6313,9660,16167,7288,9794,56003,0,0,0,0,1,0,1,2550,2899,767,1898,1582,868,1006,854,62,756,476,77,0,0,0,0,1,2
3,6854,6122,9713,16286,7336,9610,55921,0,0,0,0,1,0,1,2499,2971,793,1883,1612,846,979,936,82,780,479,102,0,0,0,0,1,2
4,6676,6124,9827,16379,7124,9793,55923,0,0,0,3,1,2,6,2445,2924,758,1931,1609,880,1022,865,85,749,438,103,2,2,1,0.001,3,2.2
5,6639,6334,9753,16374,7272,9757,56129,0,0,0,2,1,0,3,2441,2935,799,1928,1586,882,997,888,93,745,520,90,0,0,1,0,2,2.2
6,6807,6297,9949,16469,7204,9846,56572,0,2,0,8,0,2,12,2480,2958,833,1988,1638,920,980,879,77,812,489,85,2,2,1,0.001,7,4.1
7,6825,6322,9813,16347,7330,9962,56599,1,2,5,14,5,6,33,2528,2977,768,1902,1589,875,1007,884,60,760,471,93,2,1,1,0,15,9.5
8,6778,6241,9747,16372,7416,9738,56292,6,8,4,20,5,12,55,2441,2954,807,1936,1716,872,950,922,78,758,531,87,9,2,1,0.001,28,14.9
9,6817,6190,9729,16345,7198,9924,56203,28,4,7,25,9,8,81,2643,2889,791,1944,1543,870,1066,863,91,767,447,89,14,7,1,0.002,36,18.4
10,6618,6202,9681,16370,7426,9978,56275,33,8,12,46,11,17,127,2452,2902,748,1963,1663,923,984,891,81,768,503,97,30,12,1,0.004,52,25.5
1,6680,6229,9720,16353,7156,9740,55878,0,0,1,1,0,1,3,2440,2919,732,1939,1629,896,963,889,62,748,507,105,1,1,1,0,1,0
2,6747,6271,9657,16138,7298,9689,55800,0,0,0,0,0,0,0,2490,2945,753,1920,1626,914,1007,901,65,790,476,86,0,0,1,0,0,1
3,6765,6133,9660,16051,7139,9759,55507,0,0,0,0,0,0,0,2462,2854,788,1867,1585,862,982,852,80,782,443,75,0,0,1,0,0,1
4,6729,6139,9619,16113,7249,9621,55470,0,0,0,0,0,0,0,2477,2851,759,1891,1548,825,981,854,66,826,487,81,0,0,1,0,0,1
5,6744,6226,9619,16133,7163,9689,55574,0,0,0,0,0,0,0,2492,2894,722,1927,1559,860,968,870,72,784,482,78,0,0,1,0,0,1
6,6813,6134,9688,16188,7218,9785,55826,0,0,0,0,0,0,0,2544,2861,734,1894,1656,848,1024,865,95,745,505,87,0,0,1,0,0,1
7,6714,6184,9849,16237,7255,9491,55730,0,0,0,0,0,0,0,2519,2916,789,1862,1514,876,1025,897,70,743,455,93,0,0,1,0,0,1
8,6692,6294,9692,16433,7000,9926,56037,0,0,0,0,0,0,0,2513,2953,801,1980,1594,881,1001,910,92,767,499,101,0,0,1,0,0,1
9,6675,6112,9703,16182,7382,9573,55627,0,0,0,0,0,0,0,2497,2788,796,1915,1626,804,980,838,82,761,488,80,0,0,1,0,0,1
10,6699,6111,9971,16440,7173,9837,56231,0,0,0,0,0,0,0,2447,2929,831,1947,1602,935,1000,884,82,759,435,114,0,0,1,0,0,1
1,6673,6183,9650,16266,7207,9779,55758,0,0,3,1,1,0,5,2502,2914,756,1905,1579,905,968,887,79,771,494,84,1,0,0,0,1,0
2,6684,6171,9525,16135,7231,9664,55410,0,7,1,3,1,0,12,2428,2896,727,1931,1618,889,968,860,67,802,473,77,7,6,1,0.002,2,5.4
3,6675,6094,9576,16019,7115,9626,55105,6,0,0,3,0,2,11,2458,2803,768,1843,1522,823,971,880,88,727,460,89,3,1,1,0,4,6
4,6709,6143,9569,16161,7229,9700,55511,12,0,0,11,4,1,28,2506,2928,741,1964,1629,836,977,868,77,821,471,88,5,2,1,0.001,12,6
5,6670,6108,9639,16181,7299,9630,55527,14,4,4,18,7,5,52,2505,2922,792,1882,1530,888,1032,854,85,779,470,89,8,2,1,0.001,17,6
6,6536,6156,9641,16599,7131,9748,55811,30,12,9,32,8,18,109,2471,2899,748,1958,1671,854,997,817,70,763,491,81,24,8,1,0.002,29,6
7,6541,6170,9858,16387,7248,9881,56085,49,17,16,53,21,20,176,2471,2905,809,1897,1605,935,985,867,79,773,482,108,41,13,1,0.004,41,15.8
8,6538,6291,9745,16418,7337,9956,56285,61,15,25,69,21,24,215,2505,3004,716,1960,1591,879,1069,897,50,754,489,100,41,14,1,0.004,64,32.8
9,6496,6253,10006,16557,7411,9874,56597,72,30,23,113,26,38,302,2490,2958,764,1974,1645,846,954,865,75,760,504,81,73,29,1,0.009,85,32.8
10,6519,6458,9939,16632,7359,9991,56898,100,42,45,149,37,47,420,2406,3082,828,1966,1604,866,948,921,84,813,487,95,82,26,1,0.008,109,33.3
1,6660,6302,9732,16256,7200,9606,55756,1,0,2,1,1,0,5,2409,2876,801,1931,1580,866,984,865,86,778,504,93,1,0,0,0,2,0
2,6855,6261,9837,16090,7131,9646,55820,0,1,0,3,0,3,7,2589,2983,791,1794,1558,888,1008,893,80,733,456,101,2,1,1,0,2,5.1
3,6716,6341,9611,15972,7133,9601,55374,0,2,0,1,0,0,3,2474,2986,784,1899,1564,873,1030,892,80,746,474,89,1,0,1,0,2,5.1
4,6773,6106,9486,15951,7157,9483,54956,3,0,3,1,3,1,11,2495,2854,730,1850,1601,863,1000,875,77,721,463,91,2,0,1,0,4,5.4
5,6684,6012,9583,16036,7001,9524,54840,1,3,1,2,0,2,9,2481,2827,744,1869,1525,855,1008,855,76,742,469,86,2,1,1,0,4,7.8
6,6619,6140,9538,16027,7042,9560,54926,1,0,0,2,1,0,4,2486,2947,777,1955,1505,819,979,839,94,823,462,84,1,0,1,0,2,7.8
7,6512,6033,9558,15994,7148,9465,54710,1,1,3,4,0,1,10,2461,2917,766,1833,1558,830,984,879,97,712,480,96,1,0,1,0,3,7.8
8,6380,6134,9496,16080,7048,9763,54901,6,7,0,11,2,0,26,2387,2890,732,1879,1555,876,971,907,71,780,463,89,7,3,1,0.001,12,7.8
9,6454,6081,9751,16155,7229,9510,55180,22,2,1,7,3,7,42,2416,2839,775,1819,1581,859,944,811,74,689,472,79,13,4,1,0.001,14,25.3
10,6490,6243,9609,16051,7071,9757,55221,29,5,4,15,9,6,68,2419,2923,765,1893,1564,879,992,887,74,741,494,86,16,4,1,0.001,21,25.3
1,6686,6277,9736,16277,7149,9755,55880,0,0,0,0,0,0,0,2517,2952,766,1934,1597,841,1016,859,82,765,467,105,0,0,0,0,0,0
2,6632,6168,9523,15957,7224,9714,55218,0,0,0,0,0,0,0,2473,2840,758,1839,1570,846,1012,833,77,762,451,73,0,0,0,0,0,2.8
3,6665,6102,9539,15980,7192,9534,55012,0,0,0,0,0,0,0,2359,2845,755,1906,1554,871,958,873,83,768,453,78,0,0,0,0,0,2.8
4,6747,5993,9724,16055,6979,9624,55122,0,0,0,0,0,0,0,2425,2840,806,1873,1563,849,978,886,87,756,466,80,0,0,0,0,0,2.8
5,6660,6052,9707,16027,7135,9673,55254,0,0,0,0,0,0,0,2393,2887,784,2022,1551,895,949,824,72,774,496,74,0,0,0,0,0,2.8
6,6630,6217,9637,15925,7169,9515,55093,0,0,0,0,0,0,0,2496,2960,730,1867,1613,867,1039,896,77,737,477,96,0,0,0,0,0,2.8
7,6590,6164,9643,15964,7096,9591,55048,0,0,0,0,0,0,0,2432,2914,772,1869,1514,806,961,871,88,755,452,69,0,0,0,0,0,2.8
8,6606,6187,9556,16025,7163,9634,55171,0,0,0,0,0,0,0,2489,2889,735,1832,1542,871,979,848,71,712,438,78,0,0,0,0,0,2.8
9,6586,6185,9633,15979,7165,9531,55079,0,0,0,0,0,0,0,2444,2845,740,1907,1649,870,978,861,64,736,506,104,0,0,0,0,0,2.8
10,6684,6184,9686,16073,7014,9592,55233,0,0,0,0,0,0,0,2452,2860,770,1913,1538,874,977,883,80,789,440,79,0,0,0,0,0,2.8
1,6664,6268,9793,16374,7169,9744,56012,0,1,0,0,0,0,1,2480,2953,791,2037,1593,899,1022,868,69,797,500,89,1,0,0,0,0,0
2,6677,6252,9478,16060,7250,9604,55321,0,0,0,0,0,0,0,2388,2970,751,1870,1612,858,994,918,93,775,474,95,0,0,0,0,0,3
3,6720,6089,9564,15996,7190,9673,55232,0,0,0,0,0,0,0,2476,2891,786,1777,1527,863,1011,859,78,745,449,69,0,0,0,0,0,3
4,6678,6058,9738,16143,7221,9750,55588,0,0,0,0,0,0,0,2477,2847,798,1883,1592,843,983,814,80,725,500,93,0,0,0,0,0,3
5,6594,6216,9774,16265,7309,9801,55959,0,0,0,0,0,0,0,2456,2876,758,1952,1617,899,977,842,69,819,505,86,0,0,0,0,0,3
6,6684,6204,9645,16249,7162,9784,55728,0,0,0,0,0,0,0,2517,2858,793,1898,1631,887,1013,881,76,761,528,97,0,0,0,0,0,3
7,6710,6210,9728,16177,7273,9778,55876,0,0,0,0,0,0,0,2485,2926,782,1966,1596,811,1018,914,60,815,469,90,0,0,0,0,0,3
8,6658,6208,9659,16208,7338,9811,55882,0,0,0,0,0,0,0,2390,2957,727,1939,1666,901,957,872,80,755,498,105,0,0,0,0,0,3
9,6729,6185,9867,16266,7326,9735,56108,0,0,0,0,0,0,0,2490,2888,791,1935,1627,870,984,859,79,761,486,89,0,0,0,0,0,3
10,6721,6311,9904,16341,7222,9762,56261,0,0,0,0,0,0,0,2534,2974,787,1921,1622,874,1043,894,83,781,479,83,0,0,0,0,0,3
1,6635,6305,9717,16294,7182,9601,55734,0,1,0,1,0,0,2,2468,2956,767,1969,1611,884,970,888,77,748,446,93,0,0,0,0,2,0
2,6744,6188,9540,16198,7132,9693,55495,1,0,0,1,1,0,3,2462,2832,774,1904,1550,905,944,849,89,740,440,72,1,0,0,0,2,6.3
3,6828,6110,9636,16133,7234,9643,55584,0,1,0,2,0,0,3,2528,2866,772,1936,1627,836,996,901,79,788,489,99,2,1,1,0,1,6.7
4,6707,6169,9526,16152,7234,9751,55539,0,0,0,0,0,0,0,2454,2936,723,1930,1636,869,953,903,69,810,477,89,0,0,1,0,0,12
5,6700,6066,9554,16242,7299,9720,55581,0,0,0,0,0,0,0,2458,2839,802,1923,1568,887,975,868,73,789,480,84,0,0,1,0,0,12
6,6680,6098,9812,16532,7259,9777,56158,0,0,0,0,0,0,0,2450,2933,785,1996,1639,839,969,878,91,815,504,94,0,0,1,0,0,12
7,6614,6221,9900,16463,7255,9628,56081,0,0,0,0,0,0,0,2468,2942,775,1959,1640,877,1050,876,85,785,511,99,0,0,1,0,0,12
8,6620,6363,9690,16501,7060,9844,56078,0,0,0,0,0,0,0,2531,3014,805,1947,1551,919,1013,932,84,781,488,93,0,0,1,0,0,12
9,6630,6175,9963,16399,7280,9671,56118,0,0,0,0,0,0,0,2464,2935,853,1915,1553,901,1022,908,80,818,471,82,0,0,1,0,0,12
10,6599,6338,9818,16322,7127,9969,56173,0,0,0,0,0,0,0,2413,2951,790,1905,1606,896,1005,891,79,747,506,81,0,0,1,0,0,12
1,6643,6280,9771,16229,7124,9706,55753,0,0,1,0,0,0,1,2480,3008,764,1991,1518,891,978,932,84,766,455,92,0,0,0,0,1,0
2,6624,6260,9661,16211,7168,9643,55567,0,0,0,0,0,0,0,2461,2925,786,1970,1608,836,1025,884,76,803,499,90,0,0,0,0,0,3.2
3,6666,6085,9712,16171,7199,9671,55504,0,0,0,0,0,0,0,2490,2858,765,1898,1562,826,1008,830,69,742,493,83,0,0,0,0,0,3.2
4,6611,6305,9696,16250,7185,9821,55868,0,0,0,0,0,0,0,2465,2912,730,1979,1613,856,1009,893,60,782,483,86,0,0,0,0,0,3.2
5,6656,6245,9790,16148,7352,9647,55838,0,0,0,0,0,0,0,2487,2973,828,1907,1573,882,995,857,90,770,440,82,0,0,0,0,0,3.2
6,6653,6215,9811,16468,7168,9905,56220,0,0,0,0,0,0,0,2446,2892,771,1914,1605,876,1014,836,70,750,489,81,0,0,0,0,0,3.2
7,6723,6234,9891,16355,7366,9756,56325,0,0,0,0,0,0,0,2480,2908,794,1886,1616,870,993,937,87,772,481,93,0,0,0,0,0,3.2
8,6760,6272,9815,16533,7201,9832,56413,0,0,0,0,0,0,0,2567,2893,759,1887,1612,901,1064,857,80,726,493,91,0,0,0,0,0,3.2
9,6727,6252,9929,16354,7365,9844,56471,0,0,0,0,0,0,0,2517,2888,790,1963,1634,925,969,878,62,771,496,98,0,0,0,0,0,3.2
10,6713,6312,9772,16432,7278,9917,56424,0,0,0,0,0,0,0,2503,2957,773,1991,1598,865,1008,925,100,741,473,86,0,0,0,0,0,3.2
1,6649,6286,9765,16380,7169,9791,56040,0,0,0,0,0,0,0,2487,2978,777,1918,1567,894,996,894,89,737,472,96,0,0,0,0,0,0
2,6669,6255,9776,16255,7296,9759,56010,0,0,0,0,0,0,0,2506,2897,804,1897,1652,913,971,874,59,743,509,82,0,0,0,0,0,6.1
3,6693,6246,9502,16159,7203,9898,55701,0,0,0,0,0,0,0,2417,2872,746,1876,1647,889,962,855,75,736,495,105,0,0,0,0,0,6.1
4,6833,6177,9700,16229,7321,9694,55954,0,0,0,0,0,0,0,2580,2868,772,1866,1618,871,1067,831,69,769,489,108,0,0,0,0,0,6.1
5,6778,6173,9570,16222,7206,9808,55757,0,0,0,0,0,0,0,2571,2884,768,1913,1534,874,1012,864,77,736,445,77,0,0,0,0,0,6.1
6,6722,6125,9899,16490,7273,9749,56258,0,0,0,0,0,0,0,2497,2877,833,1957,1635,886,972,870,101,774,513,87,0,0,0,0,0,6.1
7,6655,6320,9929,16531,7224,9779,56438,0,0,0,0,0,0,0,2468,2950,817,2017,1642,906,990,842,77,824,509,88,0,0,0,0,0,6.1
8,6712,6361,9805,16471,7234,9888,56471,0,0,0,0,0,0,0,2436,2937,853,1946,1612,911,1002,857,78,816,464,103,0,0,0,0,0,6.1
9,6844,6243,9779,16330,7355,9898,56449,0,0,0,0,0,0,0,2485,2945,773,1954,1614,910,979,890,77,796,489,90,0,0,0,0,0,6.1
10,6833,6325,9960,16359,7339,9738,56554,0,0,0,0,0,0,0,2578,2978,759,1962,1616,901,1064,901,88,795,482,91,0,0,0,0,0,6.1
1,6653,6221,9528,16251,7092,9924,55669,0,0,1,2,0,0,3,2381,2970,769,1896,1564,858,934,829,67,749,464,71,0,0,0,0,2,0
2,6717,6073,9671,15981,7417,9698,55557,0,1,1,3,0,3,8,2506,2807,757,1860,1618,838,1010,876,72,758,467,98,0,0,0,0,4,6.7
3,6686,6198,9679,16083,7144,9714,55504,6,1,0,4,6,2,19,2489,2860,718,1941,1554,852,1012,866,67,785,482,93,6,1,1,0,8,11.7
4,6788,6220,9786,16051,7253,9463,55561,9,3,4,13,2,1,32,2484,2938,716,1876,1605,819,965,874,79,759,459,87,7,1,1,0,15,32.2
5,6688,6232,9688,16176,7061,9722,55567,15,5,5,25,3,7,60,2474,2899,820,1921,1579,817,980,864,69,757,457,91,8,1,1,0,28,32.2
6,6748,6190,9596,15896,7210,9603,55243,29,9,9,31,16,8,102,2538,2878,740,1903,1570,876,994,872,88,778,464,96,28,14,1,0.004,43,32.2
7,6702,6138,9423,16025,7164,9759,55211,42,4,7,44,12,21,130,2460,2970,758,1884,1611,874,917,917,62,737,467,89,24,6,1,0.002,59,32.2
